GFMD initialization...
Number of processors used    : 1
Total number of GF atoms     : 1152
Extra load added to GF atoms : -0.01

Original positions of GF atoms determined from initial configuraiton!

Mapping info computed from initial configuration.
Total # of atoms in manifold : 1152
Surface vector along U       : [ 4.42745, 0 ]
Surface vector along V       : [ 0, 2.55619 ]
# of atoms per unit cell     : 2
Dimensions of the FFT mesh   : 18 x 32

Manifold to FFT mesh mapping information:
# nx ny nucell
 18 32 2
# ix iy iu atom_id
1076 539 70.8392 66.461 0
1077 1115 73.053 67.7391 0
1078 540 70.8392 69.0172 0
1079 1116 73.053 70.2953 0
1080 541 70.8392 71.5733 0
1081 1117 73.053 72.8514 0
1082 542 70.8392 74.1295 0
1083 1118 73.053 75.4076 0
1084 543 70.8392 76.6857 0
1085 1119 73.053 77.9638 0
1086 544 70.8392 79.2419 0
1087 1120 73.053 80.52 0
1088 545 75.2667 0 0
1089 1121 77.4804 1.2781 0
1090 546 75.2667 2.55619 0
1091 1122 77.4804 3.83429 0
1092 547 75.2667 5.11238 0
1093 1123 77.4804 6.39048 0
1094 548 75.2667 7.66857 0
1095 1124 77.4804 8.94667 0
1096 549 75.2667 10.2248 0
1097 1125 77.4804 11.5029 0
1098 550 75.2667 12.781 0
1099 1126 77.4804 14.0591 0
1100 551 75.2667 15.3371 0
1101 1127 77.4804 16.6152 0
1102 552 75.2667 17.8933 0
1103 1128 77.4804 19.1714 0
1104 553 75.2667 20.4495 0
1105 1129 77.4804 21.7276 0
1106 554 75.2667 23.0057 0
1107 1130 77.4804 24.2838 0
1108 555 75.2667 25.5619 0
1109 1131 77.4804 26.84 0
1110 556 75.2667 28.1181 0
1111 1132 77.4804 29.3962 0
1112 557 75.2667 30.6743 0
1113 1133 77.4804 31.9524 0
1114 558 75.2667 33.2305 0
1115 1134 77.4804 34.5086 0
1116 559 75.2667 35.7867 0
1117 1135 77.4804 37.0648 0
1118 560 75.2667 38.3429 0
1119 1136 77.4804 39.621 0
1120 561 75.2667 40.8991 0
1121 1137 77.4804 42.1772 0
1122 562 75.2667 43.4552 0
1123 1138 77.4804 44.7333 0
1124 563 75.2667 46.0114 0
1125 1139 77.4804 47.2895 0
1126 564 75.2667 48.5676 0
1127 1140 77.4804 49.8457 0
1128 565 75.2667 51.1238 0
1129 1141 77.4804 52.4019 0
1130 566 75.2667 53.68 0
1131 1142 77.4804 54.9581 0
1132 567 75.2667 56.2362 0
1133 1143 77.4804 57.5143 0
1134 568 75.2667 58.7924 0
1135 1144 77.4804 60.0705 0
1136 569 75.2667 61.3486 0
1137 1145 77.4804 62.6267 0
1138 570 75.2667 63.9048 0
1139 1146 77.4804 65.1829 0
1140 571 75.2667 66.461 0
1141 1147 77.4804 67.7391 0
1142 572 75.2667 69.0172 0
1143 1148 77.4804 70.2953 0
1144 573 75.2667 71.5733 0
1145 1149 77.4804 72.8514 0
1146 574 75.2667 74.1295 0
1147 1150 77.4804 75.4076 0
1148 575 75.2667 76.6857 0
1149 1151 77.4804 77.9638 0
1150 576 75.2667 79.2419 0
1151 1152 77.4804 80.52 0

Initialization done!
