############################################################
# group name of the Green's Function layer : bottom
# total number of atoms in the GF layer    : 288
# dimension of the system                  : 3 D
# number of atoms per unit surface cell    : 2
# dimension of the FFT mesh                : 9 x 16
# atomic tag of the surface origin         : 5473
# number of wait steps before measurement  : 5000000
# frequency of GFC measurement             : 20
# output result after this many measurement: 250000
# number of processors used by this run    : 4
############################################################
# Surface vectors: [ 4.42745, 0 ] [ 0, 2.55619 ]
# mapping information between FFT mesh and atom id
# nx ny nucell
9 16 2
# ix iy iu atom_id
8 11 -0.698132 -1.9635 5.3849 -1.32781e-19 -0.00753131 0.0595103 0.123099 -0.00423259 -0.601949 -2.49999 0.353475 0.860754 0.0852122 0.129807 -0.00753131 -0.0595103 6.77331 2.48383e-19 0.000938775 -0.0507537 0.090492 0.934628 -0.20622 -0.678683 0.0740337 0.104156 0.123099 0.00423259 0.000938775 0.0507537 2.8137 2.32277e-19 0.00847167 0.16227 -0.0169125 0.115507 -0.126645 -0.550486 -0.601949 2.49999 0.090492 -0.934628 0.00847167 -0.16227 5.40416 6.15101e-19 0.0066265 0.0818189 0.11728 -0.0260418 0.353475 -0.860754 -0.20622 0.678683 -0.0169125 -0.115507 0.0066265 -0.0818189 6.80161 -1.63856e-17 -0.0039163 -0.0459909 0.0852122 -0.129807 0.0740337 -0.104156 -0.126645 0.550486 0.11728 0.0260418 -0.0039163 0.0459909 2.8184 -5.4931e-18
8 12 -0.698132 -1.5708 5.5057 -1.70011e-16 0.0842112 0.170867 0.017626 -0.0256205 -1.42828 -3.07572 0.51293 0.599713 0.133705 0.164047 0.0842112 -0.170867 5.69913 1.79753e-19 -0.0207558 -0.0721425 0.129152 0.754064 -0.432683 -0.940114 0.103999 0.0818129 0.017626 0.0256205 -0.0207558 0.0721425 2.5026 -7.68174e-18 0.0365697 0.207308 -0.00856781 0.131989 -0.266615 -0.575576 -1.42828 3.07572 0.129152 -0.754064 0.0365697 -0.207308 5.49227 -6.37349e-18 0.0559599 0.180912 0.0326423 -0.0200858 0.51293 -0.599713 -0.432683 0.940114 -0.00856781 -0.131989 0.0559599 -0.180912 5.65544 -8.49613e-18 -0.00549965 -0.0777473 0.133705 -0.164047 0.103999 -0.0818129 -0.266615 0.575576 0.0326423 0.0200858 -0.00549965 0.0777473 2.50762 4.31372e-19
8 13 -0.698132 -1.1781 5.41451 6.41954e-16 0.0878861 0.126843 -0.0583824 -0.0289877 -2.33621 -3.18708 0.456646 0.437114 0.140953 0.127975 0.0878861 -0.126843 4.29918 2.48051e-17 0.00407097 -0.0831943 0.275187 0.569967 -0.704589 -0.952533 0.113343 0.0284175 -0.0583824 0.0289877 0.00407097 0.0831943 2.36993 -5.60712e-19 0.0751112 0.18131 -0.0231572 0.115788 -0.550494 -0.750703 -2.33621 3.18708 0.275187 -0.569967 0.0751112 -0.18131 5.41008 8.1535e-16 0.0796267 0.126619 -0.0531455 -0.0316944 0.456646 -0.437114 -0.704589 0.952533 -0.0231572 -0.115788 0.0796267 -0.126619 4.27705 5.06449e-17 0.00189559 -0.0758337 0.140953 -0.127975 0.113343 -0.0284175 -0.550494 0.750703 -0.0531455 0.0316944 0.00189559 0.0758337 2.36265 -3.2104e-17
8 14 -0.698132 -0.785398 5.5494 -3.05858e-17 0.0498107 0.100845 -0.151771 -0.0336437 -3.34079 -3.06493 0.401858 0.237512 0.182672 0.101355 0.0498107 -0.100845 3.09385 2.77628e-17 0.0196596 -0.0669748 0.276466 0.374643 -1.00905 -0.930622 0.0963428 -0.0236136 -0.151771 0.0336437 0.0196596 0.0669748 2.12178 -6.38683e-20 0.122552 0.185168 -0.00908693 0.111527 -0.793357 -0.727456 -3.34079 3.06493 0.276466 -0.374643 0.122552 -0.185168 5.54699 -8.09965e-18 0.0467768 0.0995058 -0.157221 -0.0274769 0.401858 -0.237512 -1.00905 0.930622 -0.00908693 -0.111527 0.0467768 -0.0995058 3.0906 -4.06202e-17 0.00450952 -0.0494194 0.182672 -0.101355 0.0963428 0.0236136 -0.793357 0.727456 -0.157221 0.0274769 0.00450952 0.0494194 2.10708 -9.29109e-19
8 15 -0.698132 -0.392699 5.37532 1.08535e-15 0.0461885 0.0358411 -0.196095 -0.0220318 -3.99565 -2.42515 0.235345 0.0662522 0.187284 0.0505805 0.0461885 -0.0358411 2.24632 -1.03547e-17 0.0135588 -0.028733 0.165618 0.177763 -1.31525 -0.797398 0.0708553 -0.0236901 -0.196095 0.0220318 0.0135588 0.028733 1.91314 2.09039e-18 0.136435 0.145574 0.0164884 0.0740139 -1.09924 -0.663859 -3.99565 2.42515 0.165618 -0.177763 0.136435 -0.145574 5.37577 9.94893e-16 0.0465153 0.0338394 -0.197692 -0.027539 0.235345 -0.0662522 -1.31525 0.797398 0.0164884 -0.0740139 0.0465153 -0.0338394 2.25038 3.78882e-18 0.012966 -0.0328572 0.187284 -0.0505805 0.0708553 0.0236901 -1.09924 0.663859 -0.197692 0.027539 0.012966 0.0328572 1.91917 8.78037e-17
############################################################
# Current time step                      : 15000000
# Total number of GFC measurements       : 500000
# Average temperature of the measurement : 99.4912
# Boltzmann constant under current units : 8.61734e-05
# Basis of the surface unit cell         : 0 0 0 2.21373 1.2781 2.65036e-06 
############################################################
# ix	 iy 	 qx 	 qy			 Phi(q)
0 0 0 0 5.3005 0 0.00281587 0 -0.213652 0 -5.27346 0 0.00699126 0 0.215614 0 0.00281587 0 1.78376 0 0.00995586 0 0.00693084 0 -1.73831 0 -0.01006 0 -0.213652 0 0.00995586 0 1.78495 0 0.213825 0 -0.0101184 0 -1.48414 0 -5.27346 0 0.00693084 0 0.213825 0 5.30041 0 0.00275159 0 -0.215619 0 0.00699126 0 -1.73831 0 -0.0101184 0 0.00275159 0 1.783 0 0.0102148 0 0.215614 0 -0.01006 0 -1.48414 0 -0.215619 0 0.0102148 0 1.78412 0
0 1 0 0.392699 5.33058 -1.09683e-15 0.000385962 -0.0731401 -0.192471 0.0016339 -4.96535 0.987255 0.00834568 0.0373931 0.229085 -0.047663 0.000385962 0.0731401 2.1849 -5.38228e-17 0.00282226 0.0353538 -0.00656815 -0.0371642 -1.55044 0.30836 0.00799909 0.0551862 -0.192471 -0.0016339 0.00282226 -0.0353538 1.81115 6.3748e-17 0.23088 -0.0437994 -0.0126187 -0.0560731 -1.3469 0.267832 -4.96535 -0.987255 -0.00656815 0.0371642 0.23088 0.0437994 5.33114 -1.28579e-15 -0.000469516 -0.0741665 -0.192136 0.00299562 0.00834568 -0.0373931 -1.55044 -0.30836 -0.0126187 0.0560731 -0.000469516 0.0741665 2.18443 3.39619e-17 0.00258953 0.0335674 0.229085 0.047663 0.00799909 -0.0551862 -1.3469 -0.267832 -0.192136 -0.00299562 0.00258953 -0.0335674 1.81187 6.8131e-17
0 2 0 0.785398 5.45118 2.74166e-16 -0.00437999 -0.117677 -0.10551 -0.00180042 -4.39661 1.82104 0.0382064 0.0857263 0.218054 -0.091868 -0.00437999 0.117677 3.0144 -7.34103e-19 -0.000250184 0.0506395 -0.030539 -0.0894409 -1.29768 0.540449 0.0308735 0.0741402 -0.10551 0.00180042 -0.000250184 -0.0506395 2.05428 1.33805e-19 0.219253 -0.0896698 -0.0408702 -0.0726835 -1.09659 0.455161 -4.39661 -1.82104 -0.030539 0.0894409 0.219253 0.0896698 5.45305 1.97822e-18 -0.00308466 -0.119121 -0.103091 0.00339852 0.0382064 -0.0857263 -1.29768 -0.540449 -0.0408702 0.0726835 -0.00308466 0.119121 3.02415 -1.90413e-18 0.00857807 0.0494929 0.218054 0.091868 0.0308735 -0.0741402 -1.09659 -0.455161 -0.103091 -0.00339852 0.00857807 -0.0494929 2.0559 4.64808e-17
0 3 0 1.1781 5.34874 3.18845e-19 0.00193918 -0.155046 -0.0491268 0.00210639 -3.44044 2.30168 0.070208 0.108205 0.1909 -0.125617 0.00193918 0.155046 4.26419 -3.4477e-19 0.0071901 0.0900684 -0.0805176 -0.115149 -1.03628 0.695996 0.0332634 0.0629202 -0.0491268 -0.00210639 0.0071901 -0.0900684 2.25094 2.88944e-17 0.19391 -0.125689 -0.0517874 -0.0815356 -0.791554 0.525697 -3.44044 -2.30168 -0.0805176 0.115149 0.19391 0.125689 5.35113 2.73164e-16 0.00256233 -0.146005 -0.0448955 -0.0011107 0.070208 -0.108205 -1.03628 -0.695996 -0.0517874 0.0815356 0.00256233 0.146005 4.27823 2.32293e-19 -0.00735393 0.0731893 0.1909 0.125617 0.0332634 -0.0629202 -0.791554 -0.525697 -0.0448955 0.0011107 -0.00735393 -0.0731893 2.23595 7.94464e-20
0 4 0 1.5708 5.50207 5.44981e-18 -0.00303068 -0.149724 0.0291159 0.000226037 -2.56805 2.56863 0.111592 0.114813 0.141873 -0.139467 -0.00303068 0.149724 5.62985 -3.59882e-19 0.0031061 0.0757282 -0.113255 -0.125154 -0.744892 0.745399 0.0386054 0.0463298 0.0291159 -0.000226037 0.0031061 -0.0757282 2.5174 -1.71604e-17 0.144018 -0.143867 -0.0436138 -0.0365498 -0.53225 0.530958 -2.56805 -2.56863 -0.113255 0.125154 0.144018 0.143867 5.49957 1.92484e-19 -0.000817256 -0.136859 0.0343068 2.01392e-05 0.111592 -0.114813 -0.744892 -0.745399 -0.0436138 0.0365498 -0.000817256 0.136859 5.63347 4.30026e-19 -0.000947684 0.0726736 0.141873 0.139467 0.0386054 -0.0463298 -0.53225 -0.530958 0.0343068 -2.01392e-05 -0.000947684 -0.0726736 2.52134 2.7179e-20
0 5 0 1.9635 5.37792 -2.75126e-19 0.000177522 -0.133816 0.106065 0.00705719 -1.54704 2.31183 0.171291 0.104575 0.0893863 -0.130082 0.000177522 0.133816 6.80697 5.04658e-19 -0.00411185 0.0489595 -0.170251 -0.107231 -0.39099 0.613252 0.0474314 0.0330664 0.106065 -0.00705719 -0.00411185 -0.0489595 2.69241 -1.75618e-19 0.0813326 -0.125117 -0.0370755 -0.0306 -0.310372 0.455813 -1.54704 -2.31183 -0.170251 0.107231 0.0813326 0.125117 5.37867 -1.61535e-16 -0.00581897 -0.12284 0.110976 0.00136464 0.171291 -0.104575 -0.39099 -0.613252 -0.0370755 0.0306 -0.00581897 0.12284 6.79263 -2.08815e-19 0.00262343 0.0664958 0.0893863 0.130082 0.0474314 -0.0330664 -0.310372 -0.455813 0.110976 -0.00136464 0.00262343 -0.0664958 2.71139 1.01323e-17
0 6 0 2.35619 5.57685 3.60122e-17 0.0119328 -0.135371 0.210643 -0.00118687 -0.768625 1.86021 0.272525 0.0748735 0.0462253 -0.105027 0.0119328 0.135371 7.96309 0 0.00253989 0.0209721 -0.264129 -0.101457 -0.240227 0.503882 0.0349335 0.0106933 0.210643 0.00118687 0.00253989 -0.0209721 2.91247 -2.64473e-19 0.0504117 -0.106232 -0.0447031 -0.0147658 -0.131697 0.31225 -0.768625 -1.86021 -0.264129 0.101457 0.0504117 0.106232 5.58837 -1.36504e-18 -0.0475041 -0.125246 0.192514 -0.00608841 0.272525 -0.0748735 -0.240227 -0.503882 -0.0447031 0.0147658 -0.0475041 0.125246 7.97006 6.97299e-19 0.00542465 0.0288794 0.0462253 0.105027 0.0349335 -0.0106933 -0.131697 -0.31225 0.192514 0.00608841 0.00542465 -0.0288794 2.90948 7.5265e-20
0 7 0 2.74889 5.61047 5.40431e-18 -0.00526175 -0.0473247 0.240254 0.00378548 -0.20986 1.0463 0.316883 0.0582957 0.00593274 -0.0429218 -0.00526175 0.0473247 8.68393 -4.43738e-20 -0.00109508 0.00755614 -0.317493 -0.0634305 -0.0410465 0.271072 0.0306308 0.00713645 0.240254 -0.00378548 -0.00109508 -0.00755614 3.05988 -1.30668e-22 0.00500958 -0.0499678 -0.0373404 -0.00348762 -0.0318782 0.188374 -0.20986 -1.0463 -0.317493 0.0634305 0.00500958 0.0499678 5.5501 1.99464e-19 -0.0153379 -0.080286 0.227505 -0.000406006 0.316883 -0.0582957 -0.0410465 -0.271072 -0.0373404 0.00348762 -0.0153379 0.080286 8.70043 4.41445e-19 0.00818937 0.0187475 0.00593274 0.0429218 0.0306308 -0.00713645 -0.0318782 -0.188374 0.227505 0.000406006 0.00818937 -0.0187475 3.06223 -2.0907e-21
0 8 0 3.14159 5.52883 0 -0.0323066 0 0.25293 0 -0.0173672 0 0.226399 0 -0.0115557 0 -0.0323066 0 8.81933 0 -0.00570693 0 -0.235275 0 -0.0737796 0 0.0575725 0 0.25293 0 -0.00570693 0 3.18257 0 -0.0126344 0 -0.0330257 0 -0.00959876 0 -0.0173672 0 -0.235275 0 -0.0126344 0 5.4489 0 0.00888984 0 0.280191 0 0.226399 0 -0.0737796 0 -0.0330257 0 0.00888984 0 8.89009 0 -0.00449136 0 -0.0115557 0 0.0575725 0 -0.00959876 0 0.280191 0 -0.00449136 0 3.06444 0
0 9 0 -2.74889 5.61047 -5.40431e-18 -0.00526175 0.0473247 0.240254 -0.00378548 -0.20986 -1.0463 0.316883 -0.0582957 0.00593274 0.0429218 -0.00526175 -0.0473247 8.68393 4.43738e-20 -0.00109508 -0.00755614 -0.317493 0.0634305 -0.0410465 -0.271072 0.0306308 -0.00713645 0.240254 0.00378548 -0.00109508 0.00755614 3.05988 1.30668e-22 0.00500958 0.0499678 -0.0373404 0.00348762 -0.0318782 -0.188374 -0.20986 1.0463 -0.317493 -0.0634305 0.00500958 -0.0499678 5.5501 -1.99464e-19 -0.0153379 0.080286 0.227505 0.000406006 0.316883 0.0582957 -0.0410465 0.271072 -0.0373404 -0.00348762 -0.0153379 -0.080286 8.70043 -4.41445e-19 0.00818937 -0.0187475 0.00593274 -0.0429218 0.0306308 0.00713645 -0.0318782 0.188374 0.227505 -0.000406006 0.00818937 0.0187475 3.06223 2.0907e-21
0 10 0 -2.35619 5.57685 -3.60122e-17 0.0119328 0.135371 0.210643 0.00118687 -0.768625 -1.86021 0.272525 -0.0748735 0.0462253 0.105027 0.0119328 -0.135371 7.96309 0 0.00253989 -0.0209721 -0.264129 0.101457 -0.240227 -0.503882 0.0349335 -0.0106933 0.210643 -0.00118687 0.00253989 0.0209721 2.91247 2.64473e-19 0.0504117 0.106232 -0.0447031 0.0147658 -0.131697 -0.31225 -0.768625 1.86021 -0.264129 -0.101457 0.0504117 -0.106232 5.58837 1.36504e-18 -0.0475041 0.125246 0.192514 0.00608841 0.272525 0.0748735 -0.240227 0.503882 -0.0447031 -0.0147658 -0.0475041 -0.125246 7.97006 -6.97299e-19 0.00542465 -0.0288794 0.0462253 -0.105027 0.0349335 0.0106933 -0.131697 0.31225 0.192514 -0.00608841 0.00542465 0.0288794 2.90948 -7.5265e-20
0 11 0 -1.9635 5.37792 2.75126e-19 0.000177522 0.133816 0.106065 -0.00705719 -1.54704 -2.31183 0.171291 -0.104575 0.0893863 0.130082 0.000177522 -0.133816 6.80697 -5.04658e-19 -0.00411185 -0.0489595 -0.170251 0.107231 -0.39099 -0.613252 0.0474314 -0.0330664 0.106065 0.00705719 -0.00411185 0.0489595 2.69241 1.75618e-19 0.0813326 0.125117 -0.0370755 0.0306 -0.310372 -0.455813 -1.54704 2.31183 -0.170251 -0.107231 0.0813326 -0.125117 5.37867 1.61535e-16 -0.00581897 0.12284 0.110976 -0.00136464 0.171291 0.104575 -0.39099 0.613252 -0.0370755 -0.0306 -0.00581897 -0.12284 6.79263 2.08815e-19 0.00262343 -0.0664958 0.0893863 -0.130082 0.0474314 0.0330664 -0.310372 0.455813 0.110976 0.00136464 0.00262343 0.0664958 2.71139 -1.01323e-17
0 12 0 -1.5708 5.50207 -5.44981e-18 -0.00303068 0.149724 0.0291159 -0.000226037 -2.56805 -2.56863 0.111592 -0.114813 0.141873 0.139467 -0.00303068 -0.149724 5.62985 3.59882e-19 0.0031061 -0.0757282 -0.113255 0.125154 -0.744892 -0.745399 0.0386054 -0.0463298 0.0291159 0.000226037 0.0031061 0.0757282 2.5174 1.71604e-17 0.144018 0.143867 -0.0436138 0.0365498 -0.53225 -0.530958 -2.56805 2.56863 -0.113255 -0.125154 0.144018 -0.143867 5.49957 -1.92484e-19 -0.000817256 0.136859 0.0343068 -2.01392e-05 0.111592 0.114813 -0.744892 0.745399 -0.0436138 -0.0365498 -0.000817256 -0.136859 5.63347 -4.30026e-19 -0.000947684 -0.0726736 0.141873 -0.139467 0.0386054 0.0463298 -0.53225 0.530958 0.0343068 2.01392e-05 -0.000947684 0.0726736 2.52134 -2.7179e-20
0 13 0 -1.1781 5.34874 -3.18845e-19 0.00193918 0.155046 -0.0491268 -0.00210639 -3.44044 -2.30168 0.070208 -0.108205 0.1909 0.125617 0.00193918 -0.155046 4.26419 3.4477e-19 0.0071901 -0.0900684 -0.0805176 0.115149 -1.03628 -0.695996 0.0332634 -0.0629202 -0.0491268 0.00210639 0.0071901 0.0900684 2.25094 -2.88944e-17 0.19391 0.125689 -0.0517874 0.0815356 -0.791554 -0.525697 -3.44044 2.30168 -0.0805176 -0.115149 0.19391 -0.125689 5.35113 -2.73164e-16 0.00256233 0.146005 -0.0448955 0.0011107 0.070208 0.108205 -1.03628 0.695996 -0.0517874 -0.0815356 0.00256233 -0.146005 4.27823 -2.32293e-19 -0.00735393 -0.0731893 0.1909 -0.125617 0.0332634 0.0629202 -0.791554 0.525697 -0.0448955 -0.0011107 -0.00735393 0.0731893 2.23595 -7.94464e-20
0 14 0 -0.785398 5.45118 -2.74166e-16 -0.00437999 0.117677 -0.10551 0.00180042 -4.39661 -1.82104 0.0382064 -0.0857263 0.218054 0.091868 -0.00437999 -0.117677 3.0144 7.34103e-19 -0.000250184 -0.0506395 -0.030539 0.0894409 -1.29768 -0.540449 0.0308735 -0.0741402 -0.10551 -0.00180042 -0.000250184 0.0506395 2.05428 -1.33805e-19 0.219253 0.0896698 -0.0408702 0.0726835 -1.09659 -0.455161 -4.39661 1.82104 -0.030539 -0.0894409 0.219253 -0.0896698 5.45305 -1.97822e-18 -0.00308466 0.119121 -0.103091 -0.00339852 0.0382064 0.0857263 -1.29768 0.540449 -0.0408702 -0.0726835 -0.00308466 -0.119121 3.02415 1.90413e-18 0.00857807 -0.0494929 0.218054 -0.091868 0.0308735 0.0741402 -1.09659 0.455161 -0.103091 0.00339852 0.00857807 0.0494929 2.0559 -4.64808e-17
0 15 0 -0.392699 5.33058 1.09683e-15 0.000385962 0.0731401 -0.192471 -0.0016339 -4.96535 -0.987255 0.00834568 -0.0373931 0.229085 0.047663 0.000385962 -0.0731401 2.1849 5.38228e-17 0.00282226 -0.0353538 -0.00656815 0.0371642 -1.55044 -0.30836 0.00799909 -0.0551862 -0.192471 0.0016339 0.00282226 0.0353538 1.81115 -6.3748e-17 0.23088 0.0437994 -0.0126187 0.0560731 -1.3469 -0.267832 -4.96535 0.987255 -0.00656815 -0.0371642 0.23088 -0.0437994 5.33114 1.28579e-15 -0.000469516 0.0741665 -0.192136 -0.00299562 0.00834568 0.0373931 -1.55044 0.30836 -0.0126187 -0.0560731 -0.000469516 -0.0741665 2.18443 -3.39619e-17 0.00258953 -0.0335674 0.229085 -0.047663 0.00799909 0.0551862 -1.3469 0.267832 -0.192136 0.00299562 0.00258953 0.0335674 1.81187 -6.8131e-17
1 0 0.698132 0 5.49538 5.35199e-19 0.0002397 -0.00360271 -0.226942 0.0440449 -4.55326 1.65628 0.000567409 0.00483326 0.203355 -0.00911653 0.0002397 0.00360271 1.86783 -1.30718e-21 -0.00139959 -0.00515556 -0.00176026 -0.00335118 -1.49935 0.546397 0.00293925 0.00447503 -0.226942 -0.0440449 -0.00139959 0.00515556 1.79138 3.25866e-18 0.164149 -0.125124 -0.000978225 -0.00400831 -1.2544 0.457907 -4.55326 -1.65628 -0.00176026 0.00335118 0.164149 0.125124 5.49537 -3.44672e-17 1.56799e-05 -0.00308141 -0.231485 0.042162 0.000567409 -0.00483326 -1.49935 -0.546397 -0.000978225 0.00400831 1.56799e-05 0.00308141 1.86814 -2.46667e-21 -0.00033582 -0.00396237 0.203355 0.00911653 0.00293925 -0.00447503 -1.2544 -0.457907 -0.231485 -0.042162 -0.00033582 0.00396237 1.79057 5.08457e-18
1 1 0.698132 0.392699 5.39945 -2.72356e-16 0.043976 -0.0397566 -0.205761 0.0241265 -4.00461 2.43077 0.236499 -0.0664193 0.186189 -0.0550129 0.043976 0.0397566 2.22031 -5.62191e-18 0.0179071 0.0312283 0.167355 -0.178506 -1.28469 0.779429 0.0759414 0.0195981 -0.205761 -0.0241265 0.0179071 -0.0312283 1.8819 -2.9437e-18 0.138681 -0.140398 0.0200829 -0.0764675 -1.05802 0.641224 -4.00461 -2.43077 0.167355 0.178506 0.138681 0.140398 5.40042 -2.30426e-17 0.0458291 -0.0390511 -0.20748 0.0265797 0.236499 0.0664193 -1.28469 -0.779429 0.0200829 0.0764675 0.0458291 0.0390511 2.22262 2.45085e-18 0.0155199 0.0358712 0.186189 0.0550129 0.0759414 -0.0195981 -1.05802 -0.641224 -0.20748 -0.0265797 0.0155199 -0.0358712 1.88612 -4.22338e-18
1 2 0.698132 0.785398 5.45495 1.31478e-15 0.0635613 -0.102621 -0.149354 0.0322379 -3.2786 3.00524 0.390037 -0.230114 0.188078 -0.102497 0.0635613 0.102621 3.10734 -4.94464e-17 0.00611495 0.0702635 0.263523 -0.364794 -1.02215 0.940865 0.10355 0.013476 -0.149354 -0.0322379 0.00611495 -0.0702635 2.10567 5.09743e-17 0.118075 -0.183633 9.24156e-05 -0.114391 -0.794301 0.727903 -3.2786 -3.00524 0.263523 0.364794 0.118075 0.183633 5.45317 5.48462e-16 0.061148 -0.100651 -0.15379 0.0301604 0.390037 0.230114 -1.02215 -0.940865 9.24156e-05 0.114391 0.061148 0.100651 3.10679 6.23711e-17 -0.000970997 0.0626464 0.188078 0.102497 0.10355 -0.013476 -0.794301 -0.727903 -0.15379 -0.0301604 -0.000970997 -0.0626464 2.09955 -3.25814e-17
1 3 0.698132 1.1781 5.45736 -1.53606e-17 0.0719576 -0.145881 -0.0576475 0.0326816 -2.35992 3.22221 0.464945 -0.410841 0.143909 -0.126716 0.0719576 0.145881 4.28403 1.72292e-17 0.0100721 0.0710268 0.256588 -0.568902 -0.723098 0.989253 0.114141 -0.0218026 -0.0576475 -0.0326816 0.0100721 -0.0710268 2.38799 1.70963e-19 0.0736255 -0.181758 -0.0240993 -0.116948 -0.556979 0.758495 -2.35992 -3.22221 0.256588 0.568902 0.0736255 0.181758 5.45535 -9.17975e-18 0.070539 -0.146203 -0.0543939 0.033801 0.464945 0.410841 -0.723098 -0.989253 -0.0240993 0.116948 0.070539 0.146203 4.26652 4.31578e-17 0.00984095 0.0614361 0.143909 0.126716 0.114141 0.0218026 -0.556979 -0.758495 -0.0543939 -0.033801 0.00984095 -0.0614361 2.38215 -3.41202e-17
1 4 0.698132 1.5708 5.47106 1.37115e-16 0.0675959 -0.192954 0.0206683 0.0273484 -1.43103 3.06159 0.490286 -0.593439 0.122742 -0.152639 0.0675959 0.192954 5.63704 -7.47538e-18 -0.00711768 0.0525869 0.119676 -0.763219 -0.448537 0.953047 0.109303 -0.0703395 0.0206683 -0.0273484 -0.00711768 -0.0525869 2.54333 -8.898e-18 0.0379908 -0.188895 -0.0130135 -0.12323 -0.282262 0.615057 -1.43103 -3.06159 0.119676 0.763219 0.0379908 0.188895 5.47317 1.09529e-17 0.0628447 -0.171927 0.0379755 0.0263901 0.490286 0.593439 -0.448537 -0.953047 -0.0130135 0.12323 0.0628447 0.171927 5.62121 2.11585e-17 -2.27565e-05 0.0681582 0.122742 0.152639 0.109303 0.0703395 -0.282262 -0.615057 0.0379755 -0.0263901 -2.27565e-05 -0.0681582 2.55011 9.88802e-18
1 5 0.698132 1.9635 5.44697 3.57908e-17 0.0261748 -0.104629 0.122283 0.0222924 -0.613038 2.54028 0.401249 -0.810913 0.0691449 -0.143527 0.0261748 0.104629 6.81572 -6.22055e-20 -0.000641085 0.0510888 0.0289918 -0.898999 -0.196577 0.727485 0.0741383 -0.102067 0.122283 -0.0222924 -0.000641085 -0.0510888 2.78942 -5.01767e-19 0.00698869 -0.162767 -0.0165285 -0.120486 -0.130256 0.531965 -0.613038 -2.54028 0.0289918 0.898999 0.00698869 0.162767 5.44927 -1.55987e-18 0.0392559 -0.134257 0.12334 0.0235262 0.401249 0.810913 -0.196577 -0.727485 -0.0165285 0.120486 0.0392559 0.134257 6.86833 -1.61826e-17 0.00145756 0.0444418 0.0691449 0.143527 0.0741383 0.102067 -0.130256 -0.531965 0.12334 -0.0235262 0.00145756 -0.0444418 2.79142 6.66932e-19
1 6 0.698132 2.35619 5.5048 0 0.0268294 -0.0999765 0.188499 0.0215216 -0.0669729 1.85019 0.267192 -0.925347 0.0264635 -0.117006 0.0268294 0.0999765 7.95887 1.39068e-18 -0.00649858 0.0307294 -0.195202 -0.950052 -0.0357846 0.56612 0.0454676 -0.125696 0.188499 -0.0215216 -0.00649858 -0.0307294 2.97096 0 -0.0127438 -0.105279 -0.0242066 -0.127374 -0.0115353 0.355717 -0.0669729 -1.85019 -0.195202 0.950052 -0.0127438 0.105279 5.51571 -4.71065e-18 0.0133239 -0.0881014 0.200076 0.0149945 0.267192 0.925347 -0.0357846 -0.56612 -0.0242066 0.127374 0.0133239 0.0881014 7.91704 2.2873e-18 -0.00373462 0.0340625 0.0264635 0.117006 0.0454676 0.125696 -0.0115353 -0.355717 0.200076 -0.0149945 -0.00373462 -0.0340625 2.96805 4.09776e-19
1 7 0.698132 2.74889 5.50736 0 0.00927114 -0.0679464 0.253427 0.00500029 0.1436 0.888352 0.0950924 -1.00618 0.00371654 -0.0544655 0.00927114 0.0679464 8.56846 1.00565e-19 -6.01876e-05 0.0197511 -0.399841 -0.940877 0.0638544 0.247319 0.00916378 -0.129684 0.253427 -0.00500029 -6.01876e-05 -0.0197511 3.07408 5.01767e-20 -0.0119041 -0.0655467 -0.0552593 -0.121174 0.0363486 0.156608 0.1436 -0.888352 -0.399841 0.940877 -0.0119041 0.0655467 5.46466 1.27807e-17 0.0261922 -0.0585712 0.241832 0.0225268 0.0950924 1.00618 0.0638544 -0.247319 -0.0552593 0.121174 0.0261922 0.0585712 8.66993 0 -0.00293821 0.0080103 0.00371654 0.0544655 0.00916378 0.129684 0.0363486 -0.156608 0.241832 -0.0225268 -0.00293821 -0.0080103 3.07106 2.70745e-19
1 8 0.698132 3.14159 5.44885 -7.26894e-20 0.00506565 0.0115505 0.237909 -0.000970095 -0.00299691 -0.0318469 -0.111615 -1.01954 0.00145341 0.00856994 0.00506565 -0.0115505 8.86868 -1.38145e-17 -0.00436441 -0.00156806 -0.566462 -0.874598 0.0162126 -0.0121835 -0.00867898 -0.132369 0.237909 0.000970095 -0.00436441 0.00156806 3.14703 -2.61337e-22 -0.00662146 0.0162184 -0.0610203 -0.105353 -0.0161332 -0.0418695 -0.00299691 0.0318469 -0.566462 0.874598 -0.00662146 -0.0162184 5.50516 -2.4838e-21 -0.0336339 0.010292 0.270272 0.00787339 -0.111615 1.01954 0.0162126 0.0121835 -0.0610203 0.105353 -0.0336339 -0.010292 8.82819 6.68382e-21 0.00804939 -0.00344814 0.00145341 -0.00856994 -0.00867898 0.132369 -0.0161332 0.0418695 0.270272 -0.00787339 0.00804939 0.00344814 3.09794 3.34511e-20
